,hhidpn,ragender
6296,44051010,1.male
6297,44051020,2.female
6298,44056010,1.male
6299,44056020,2.female
6300,44062010,2.female
6301,44062011,1.male
6302,44067020,2.female
6303,44067030,1.male
6304,44072020,2.female
6305,44072030,1.male
6306,44075010,1.male
6307,44075020,2.female
6308,44078010,1.male
6309,44080010,1.male
6310,44080020,2.female
6311,44095010,1.male
6312,44095020,2.female
6313,44101010,1.male
6314,44101020,2.female
6315,44104010,1.male
6316,44104020,2.female
6317,44109020,2.female
6318,44109022,1.male
6319,44109030,1.male
6320,44112010,1.male
6321,44113020,1.male
6322,44113030,2.female
6323,44135010,1.male
6324,44135040,2.female
6325,44141020,2.female
6326,44141030,1.male
6327,44144010,1.male
6328,44144011,2.female
6329,44144012,2.female
6330,44145010,2.female
6331,44145020,1.male
6332,44149010,1.male
6333,44149040,2.female
6334,44153010,1.male
6335,44153040,2.female
6336,44169020,2.female
6337,44169030,1.male
6338,44169031,2.female
6339,44173010,2.female
6340,44176010,1.male
6341,44176020,2.female
6342,44190010,1.male
6343,44192010,1.male
6344,44192011,2.female
6345,44192040,2.female
6346,44202010,1.male
6347,44202020,2.female
6348,44204010,1.male
6349,44205020,2.female
6350,44205030,1.male
6351,44211010,1.male
6352,44211040,2.female
6353,44215010,1.male
6354,44215020,2.female
6355,44224010,1.male
6356,44224040,2.female
6357,44231010,2.female
6358,44257010,2.female
6359,44260010,1.male
6360,44260020,2.female
6361,44265010,1.male
6362,44265040,2.female
6363,44266020,2.female
6364,44266030,1.male
6365,44271020,2.female
6366,44271030,1.male
6367,44271031,2.female
6368,44272010,1.male
6369,44279010,2.female
6370,44279020,1.male
6371,44296010,2.female
6372,44300010,1.male
6373,44300020,2.female
6374,44303010,2.female
6375,44303011,1.male
6376,44307010,1.male
6377,44307040,2.female
6378,44311010,2.female
6379,44319010,1.male
6380,44319020,2.female
6381,44334010,2.female
6382,44336020,1.male
6383,44336030,2.female
6384,44350010,2.female
6385,44350040,1.male
6386,44354010,1.male
6387,44358010,2.female
6388,44363010,1.male
6389,44363020,2.female
6390,44369020,2.female
6391,44369030,1.male
6392,44385010,1.male
6393,44385020,2.female
6394,44390010,1.male
6395,44390020,2.female
6396,44391010,2.female
6397,44391020,1.male
6398,44392010,1.male
6399,44392020,2.female
6400,44406010,1.male
6401,44406040,2.female
6402,44417020,2.female
6403,44417030,1.male
6404,44418010,1.male
6405,44418040,2.female
6406,44420020,1.male
6407,44420030,2.female
6408,44427020,2.female
6409,44427030,1.male
6410,44438010,1.male
6411,44438040,2.female
6412,44460010,1.male
6413,44460040,2.female
6414,44460041,1.male
6415,44469010,1.male
6416,44469040,2.female
6417,44480010,2.female
6418,44502010,2.female
6419,44502040,1.male
6420,44503010,2.female
6421,44503020,1.male
6422,44506010,1.male
6423,44506040,2.female
6424,44509010,2.female
6425,44517010,1.male
6426,44517020,2.female
6427,44522010,2.female
6428,44522040,1.male
6429,44535010,1.male
6430,44535020,2.female
6431,44580010,2.female
6432,44580011,1.male
6433,44595010,1.male
6434,44595020,2.female
6435,44598010,1.male
6436,44598040,2.female
6437,44600010,1.male
6438,44600040,2.female
6439,44602010,1.male
6440,44602011,2.female
6441,44602020,2.female
6442,44602021,1.male
6443,44604010,1.male
6444,44604011,2.female
6445,44604020,2.female
6446,44645010,2.female
6447,44645020,1.male
6448,44647010,1.male
6449,44647011,2.female
6450,44647020,2.female
6451,44651010,1.male
6452,44651011,2.female
6453,44658010,2.female
6454,44658020,1.male
6455,44659010,1.male
6456,44659020,2.female
6457,44666010,2.female
6458,44677010,1.male
6459,44677040,2.female
6460,44679010,2.female
6461,44681010,2.female
6462,44681040,1.male
6463,44681041,2.female
6464,44683010,2.female
6465,44695020,2.female
6466,44695030,1.male
6467,44703010,2.female
6468,44703011,1.male
6469,44710010,1.male
6470,44710020,2.female
6471,44717010,2.female
6472,44717020,1.male
6473,44734010,1.male
6474,44734020,2.female
6475,44737020,1.male
6476,44737030,2.female
6477,44739010,2.female
6478,44748020,1.male
6479,44748030,2.female
6480,44751010,2.female
6481,44751040,1.male
6482,44754010,2.female
6483,44754020,1.male
6484,44760010,2.female
6485,44760020,1.male
6486,44764010,1.male
6487,44764011,2.female
6488,44764012,2.female
6489,44766020,1.male
6490,44766030,2.female
6491,44813010,2.female
6492,44813040,1.male
6493,44815010,2.female
6494,44815020,1.male
6495,44817010,2.female
6496,44817020,1.male
6497,44836010,2.female
6498,44836040,1.male
6499,44841010,1.male
6500,44841040,2.female
6501,44843010,1.male
6502,44843020,2.female
6503,44854010,1.male
6504,44854020,2.female
6505,44855010,2.female
6506,44855011,1.male
6507,44859010,2.female
6508,44878010,2.female
6509,44878020,1.male
6510,44883010,2.female
6511,44883020,1.male
6512,44883021,2.female
6513,44895010,2.female
6514,44895020,1.male
6515,44896010,2.female
6516,44902010,2.female
6517,44902040,1.male
6518,44910010,1.male
6519,44910020,2.female
6520,44917010,2.female
6521,44919010,1.male
6522,44919020,2.female
6523,44921010,2.female
6524,44921020,1.male
6525,44934010,2.female
6526,44945010,1.male
6527,44955010,2.female
6528,44955011,1.male
6529,44957010,1.male
6530,44957020,2.female
6531,44957021,1.male
6532,44959010,1.male
6533,44969010,1.male
6534,44969020,2.female
6535,44975020,2.female
6536,44975030,1.male
6537,44977010,2.female
6538,44977040,1.male
6539,44989010,2.female
6540,44992010,2.female
6541,44994020,1.male
6542,44994030,2.female
6543,45000020,1.male
6544,45000030,2.female
6545,45027010,1.male
6546,45027040,2.female
6547,45029020,2.female
6548,45029030,1.male
6549,45053010,1.male
6550,45053020,2.female
6551,45057020,2.female
6552,45057030,1.male
6553,45060010,2.female
6554,45060040,1.male
6555,45076020,2.female
6556,45076030,1.male
6557,45081010,2.female
6558,45081011,1.male
6559,45081020,1.male
6560,45100010,2.female
6561,45100020,1.male
6562,45106010,1.male
6563,45106020,2.female
6564,45107010,1.male
6565,45107040,2.female
6566,45109010,1.male
6567,45109040,2.female
6568,45132020,1.male
6569,45132030,2.female
6570,45133010,2.female
6571,45133020,1.male
6572,45147010,1.male
6573,45147020,2.female
6574,45156010,2.female
6575,45156020,1.male
6576,45156021,2.female
6577,45168010,2.female
6578,45168020,1.male
6579,45172010,1.male
6580,45172020,2.female
6581,45173010,1.male
6582,45173020,2.female
6583,45175010,2.female
6584,45181010,2.female
6585,45182010,2.female
6586,45183010,2.female
6587,45183040,1.male
6588,45187010,2.female
6589,45188010,2.female
6590,45188040,1.male
6591,45196010,2.female
6592,45196040,1.male
6593,45209020,1.male
6594,45209030,2.female
6595,45213020,1.male
6596,45213030,2.female
6597,45216010,2.female
6598,45216040,1.male
6599,45217010,2.female
6600,45225010,1.male
6601,45225020,2.female
6602,45229010,2.female
6603,45229020,1.male
6604,45230010,1.male
6605,45230020,2.female
6606,45231010,1.male
6607,45231020,2.female
6608,45235010,2.female
6609,45235020,1.male
6610,45236020,1.male
6611,45236030,2.female
6612,45265010,2.female
6613,45266010,1.male
6614,45266020,2.female
6615,45270010,2.female
6616,45276010,2.female
6617,45276020,1.male
6618,45277010,2.female
6619,45302010,1.male
6620,45302020,2.female
6621,45326010,2.female
6622,45329010,2.female
6623,45329011,1.male
6624,45331020,2.female
6625,45331030,1.male
6626,45333010,1.male
6627,45333020,2.female
6628,45337010,2.female
6629,45354010,2.female
6630,45354011,1.male
6631,45356010,1.male
6632,45356020,2.female
6633,45364010,2.female
6634,45367020,2.female
6635,45367030,1.male
6636,45371010,2.female
6637,45371020,1.male
6638,45373010,2.female
6639,45374010,2.female
6640,45375010,1.male
6641,45375020,2.female
6642,45376010,1.male
6643,45376020,2.female
6644,45378010,2.female
6645,45397010,1.male
6646,45397040,2.female
6647,45397041,1.male
6648,45399010,1.male
6649,45399020,2.female
6650,45400010,2.female
6651,45400040,1.male
6652,45406010,1.male
6653,45413020,2.female
6654,45413030,1.male
6655,45433010,1.male
6656,45433011,2.female
6657,45434020,1.male
6658,45434030,2.female
6659,45438010,2.female
6660,45438020,1.male
6661,45439020,1.male
6662,45439030,2.female
6663,45442010,2.female
6664,45443010,1.male
6665,45443011,2.female
6666,45443020,2.female
6667,45445010,2.female
6668,45445020,1.male
6669,45448010,1.male
6670,45457010,2.female
6671,45457020,1.male
6672,45464010,2.female
6673,45474010,2.female
6674,45498010,2.female
6675,45498020,1.male
6676,45500010,1.male
6677,45500040,2.female
6678,45505010,2.female
6679,45505020,1.male
6680,45509010,2.female
6681,45509020,1.male
6682,45531010,1.male
6683,45531040,2.female
6684,45555010,2.female
6685,45555020,1.male
6686,45565010,1.male
6687,45565040,2.female
6688,45570010,1.male
6689,45570040,2.female
6690,45571010,2.female
6691,45585010,2.female
6692,45589030,2.female
6693,45604010,1.male
6694,45604020,2.female
6695,45606010,2.female
6696,45606020,1.male
6697,45612010,2.female
6698,45612020,1.male
6699,45613010,2.female
6700,45613040,1.male
6701,45630010,2.female
6702,45630020,1.male
6703,45630021,2.female
6704,45630022,2.female
6705,45687010,2.female
6706,45695010,2.female
6707,45695040,1.male
6708,45699010,1.male
6709,45699020,2.female
6710,45700010,1.male
6711,45709010,2.female
6712,45715010,1.male
6713,45715020,2.female
6714,45734010,2.female
6715,45734011,1.male
6716,45739010,1.male
6717,45739040,2.female
6718,45742010,2.female
6719,45742020,1.male
6720,45746010,1.male
6721,45746040,2.female
6722,45749010,2.female
6723,45749020,1.male
6724,45750010,1.male
6725,45750040,2.female
6726,45759010,1.male
6727,45759020,2.female
6728,45781010,1.male
6729,45781040,2.female
6730,45786010,1.male
6731,45786020,2.female
6732,45805010,2.female
6733,45848010,2.female
6734,45848040,1.male
6735,45852010,2.female
6736,45852020,1.male
6737,45867010,2.female
6738,45867020,1.male
6739,45869010,1.male
6740,45869020,2.female
6741,45870010,1.male
6742,45870020,2.female
6743,45874010,2.female
6744,45874020,1.male
6745,45875010,1.male
6746,45875040,2.female
6747,45885010,1.male
6748,45885020,2.female
6749,45889010,1.male
6750,45889040,2.female
6751,45895010,1.male
6752,45895020,2.female
6753,45912010,1.male
6754,45912040,2.female
6755,45922010,1.male
6756,45922040,2.female
6757,45923010,1.male
6758,45923020,2.female
6759,45931010,1.male
6760,45931040,2.female
6761,45943010,2.female
6762,45944010,1.male
6763,45944020,2.female
6764,45949010,1.male
6765,45949020,2.female
6766,45971020,1.male
6767,45971021,2.female
6768,45971030,2.female
6769,45977010,1.male
6770,45977020,2.female
6771,45982010,2.female
6772,45982040,1.male
6773,45984010,1.male
6774,45984020,2.female
6775,45992010,1.male
6776,45992040,2.female
6777,45994030,1.male
6778,45997010,2.female
6779,45998010,1.male
6780,45998040,2.female
6781,46012010,1.male
6782,46012011,2.female
6783,46070020,2.female
6784,46074010,1.male
6785,46074020,2.female
6786,46081010,1.male
6787,46081040,2.female
6788,46100020,2.female
6789,46100030,1.male
6790,46105010,2.female
6791,46105040,1.male
6792,46109010,2.female
6793,46109020,1.male
6794,46119030,1.male
6795,46119040,2.female
6796,46131010,2.female
6797,46131020,1.male
6798,46135010,2.female
6799,46138010,1.male
6800,46138020,2.female
6801,46146010,1.male
6802,46146020,2.female
6803,46163010,1.male
6804,46165010,2.female
6805,46187010,1.male
6806,46187040,2.female
6807,46188010,2.female
6808,46188011,1.male
6809,46188040,1.male
6810,46207010,1.male
6811,46207020,2.female
6812,46219020,1.male
6813,46219030,2.female
6814,46226010,1.male
6815,46226040,2.female
6816,46252020,1.male
6817,46252030,2.female
6818,46283010,2.female
6819,46283040,1.male
6820,46291010,1.male
6821,46291020,2.female
6822,46316010,2.female
6823,46319010,1.male
6824,46319011,2.female
6825,46321010,2.female
6826,46322010,2.female
6827,46331010,2.female
6828,46349010,2.female
6829,46368010,1.male
6830,46368040,2.female
6831,46374010,2.female
6832,46379010,2.female
6833,46379020,1.male
6834,46384010,1.male
6835,46384020,2.female
6836,46391010,1.male
6837,46391040,2.female
6838,46394010,2.female
6839,46394011,2.female
6840,46423010,2.female
6841,46423040,1.male
6842,46440010,2.female
6843,46441010,1.male
6844,46441020,2.female
6845,46443010,2.female
6846,46443020,1.male
6847,46448010,2.female
6848,46485020,2.female
6849,46485030,1.male
6850,46493010,1.male
6851,46493040,1.male
6852,46555020,2.female
6853,46555030,1.male
6854,46558010,1.male
6855,46558020,2.female
6856,46559010,2.female
6857,46559020,1.male
6858,46561020,1.male
6859,46561030,2.female
6860,46569010,2.female
6861,46569040,1.male
6862,46571010,2.female
6863,46571020,1.male
6864,46583010,1.male
6865,46583011,2.female
6866,46583040,2.female
6867,46602010,2.female
6868,46602020,1.male
6869,46614010,2.female
6870,46614020,1.male
6871,46627010,1.male
6872,46627040,2.female
6873,46632030,1.male
6874,46632040,2.female
6875,46633010,1.male
6876,46633040,2.female
6877,46641020,1.male
6878,46641030,2.female
6879,46668010,2.female
6880,46668040,1.male
6881,46686020,2.female
6882,46686030,1.male
6883,46697010,2.female
6884,46697011,1.male
6885,46750010,2.female
6886,46754010,2.female
6887,46760010,1.male
6888,46760020,2.female
6889,46769010,2.female
6890,46769040,1.male
6891,46774010,1.male
6892,46777010,1.male
6893,46777040,2.female
6894,46787010,1.male
6895,46787011,2.female
6896,46793010,2.female
6897,46793040,1.male
6898,46796010,1.male
6899,46796020,2.female
6900,46798020,2.female
6901,46798030,1.male
6902,46803010,1.male
6903,46803020,2.female
6904,46803021,1.male
6905,46806010,2.female
6906,46806020,1.male
6907,46811010,1.male
6908,46811020,2.female
6909,46813010,1.male
6910,46813020,2.female
6911,46814010,1.male
6912,46814040,2.female
6913,46818010,1.male
6914,46821010,2.female
6915,46821011,1.male
6916,46826010,2.female
6917,46830010,2.female
6918,46923010,2.female
6919,46923020,1.male
6920,46933020,2.female
6921,46933030,1.male
6922,46934010,1.male
6923,46934020,2.female
6924,46945010,1.male
6925,46945020,2.female
6926,46960010,1.male
6927,46960020,2.female
6928,46972010,1.male
6929,46972040,2.female
6930,46979010,2.female
6931,46983010,2.female
6932,47009010,2.female
6933,47009020,1.male
6934,47030020,2.female
6935,47030030,1.male
6936,47057010,2.female
6937,47061010,2.female
6938,47061040,1.male
6939,47067010,2.female
6940,47067020,1.male
6941,47070020,1.male
6942,47070030,2.female
6943,47071010,2.female
6944,47074020,2.female
6945,47074030,1.male
6946,47107010,1.male
6947,47107020,2.female
6948,47130010,1.male
6949,47130040,2.female
6950,47131010,1.male
6951,47132010,1.male
6952,47132011,2.female
6953,47136020,1.male
6954,47136021,2.female
6955,47136030,2.female
6956,47140010,1.male
6957,47140040,2.female
6958,47142010,2.female
6959,47148010,1.male
6960,47148011,2.female
6961,47160020,2.female
6962,47160030,1.male
6963,47163010,2.female
6964,47163040,1.male
6965,47168010,2.female
6966,47177020,1.male
6967,47177030,2.female
6968,47192010,2.female
6969,47192020,1.male
6970,47193010,1.male
6971,47193020,2.female
6972,47199020,1.male
6973,47199030,2.female
6974,47217020,2.female
6975,47217030,1.male
